eventID	taxonID	scientificName
99566	SH189377.07FU	SH189377.07FU
155662	SH189377.07FU	SH189377.07FU
554075	SH189377.07FU	SH189377.07FU
158834	SH189377.07FU	SH189377.07FU
936488	SH189377.07FU	SH189377.07FU
236148	SH189377.07FU	SH189377.07FU
1273705	SH189377.07FU	SH189377.07FU
1399246	SH189377.07FU	SH189377.07FU
1465358	SH189377.07FU	SH189377.07FU
1465360	SH189377.07FU	SH189377.07FU
1465361	SH189377.07FU	SH189377.07FU
1465362	SH189377.07FU	SH189377.07FU
1528064	SH189377.07FU	SH189377.07FU
1957422	SH189377.07FU	SH189377.07FU
300698	SH189418.07FU	SH189418.07FU
88319	SH189418.07FU	SH189418.07FU
18431	SH189418.07FU	SH189418.07FU
185914	SH189418.07FU	SH189418.07FU
1474833	SH189418.07FU	SH189418.07FU
416	SH189421.07FU	SH189421.07FU
6440	SH189421.07FU	SH189421.07FU
40297	SH189421.07FU	SH189421.07FU
169039	SH189421.07FU	SH189421.07FU
170773	SH189421.07FU	SH189421.07FU
236476	SH189421.07FU	SH189421.07FU
2646	SH189386.07FU	SH189386.07FU
401	SH189386.07FU	SH189386.07FU
19141	SH189386.07FU	SH189386.07FU
61935	SH189386.07FU	SH189386.07FU
109635	SH189386.07FU	SH189386.07FU
170015	SH189386.07FU	SH189386.07FU
1591783	SH189386.07FU	SH189386.07FU
399	SH189384.07FU	SH189384.07FU
88304	SH189384.07FU	SH189384.07FU
88319	SH189384.07FU	SH189384.07FU
169030	SH189384.07FU	SH189384.07FU
119	SH189358.07FU	SH189358.07FU
875969	SH189358.07FU	SH189358.07FU
903333	SH189358.07FU	SH189358.07FU
903334	SH189358.07FU	SH189358.07FU
121	SH189358.07FU	SH189358.07FU
122	SH189358.07FU	SH189358.07FU
124	SH189358.07FU	SH189358.07FU
125	SH189358.07FU	SH189358.07FU
126	SH189358.07FU	SH189358.07FU
127	SH189358.07FU	SH189358.07FU
128	SH189358.07FU	SH189358.07FU
130	SH189358.07FU	SH189358.07FU
131	SH189358.07FU	SH189358.07FU
132	SH189358.07FU	SH189358.07FU
875998	SH189358.07FU	SH189358.07FU
158077	SH189358.07FU	SH189358.07FU
186750	SH189358.07FU	SH189358.07FU
197977	SH189358.07FU	SH189358.07FU
1817	SH189391.07FU	SH189391.07FU
41266	SH189391.07FU	SH189391.07FU
82239	SH189391.07FU	SH189391.07FU
159298	SH189391.07FU	SH189391.07FU
111610	SH189391.07FU	SH189391.07FU
111594	SH189391.07FU	SH189391.07FU
199754	SH189391.07FU	SH189391.07FU
199982	SH189391.07FU	SH189391.07FU
199984	SH189391.07FU	SH189391.07FU
1464699	SH189391.07FU	SH189391.07FU
485	SH189369.07FU	SH189369.07FU
3534	SH189369.07FU	SH189369.07FU
8924	SH189369.07FU	SH189369.07FU
40304	SH189369.07FU	SH189369.07FU
61329	SH189369.07FU	SH189369.07FU
40362	SH189369.07FU	SH189369.07FU
169948	SH189369.07FU	SH189369.07FU
170436	SH189369.07FU	SH189369.07FU
24412	SH189369.07FU	SH189369.07FU
583589	SH189369.07FU	SH189369.07FU
936502	SH189369.07FU	SH189369.07FU
200687	SH189369.07FU	SH189369.07FU
1424754	SH189369.07FU	SH189369.07FU
1464397	SH189369.07FU	SH189369.07FU
1465960	SH189369.07FU	SH189369.07FU
1891058	SH189369.07FU	SH189369.07FU
5503	SH189363.07FU	SH189363.07FU
1956452	SH189363.07FU	SH189363.07FU
1956453	SH189363.07FU	SH189363.07FU
1956454	SH189363.07FU	SH189363.07FU
1956456	SH189363.07FU	SH189363.07FU
1956465	SH189363.07FU	SH189363.07FU
1956466	SH189363.07FU	SH189363.07FU
80471	SH189427.07FU	SH189427.07FU
123552	SH189427.07FU	SH189427.07FU
170450	SH189427.07FU	SH189427.07FU
863463	SH189427.07FU	SH189427.07FU
1464108	SH189427.07FU	SH189427.07FU
952339	SH189456.07FU	SH189456.07FU
458858	SH189456.07FU	SH189456.07FU
458636	SH189456.07FU	SH189456.07FU
952302	SH189359.07FU	SH189359.07FU
870818	SH189359.07FU	SH189359.07FU
367858	SH189359.07FU	SH189359.07FU
466	SH189359.07FU	SH189359.07FU
433	SH189359.07FU	SH189359.07FU
6292	SH189359.07FU	SH189359.07FU
7056	SH189359.07FU	SH189359.07FU
7960	SH189359.07FU	SH189359.07FU
8423	SH189359.07FU	SH189359.07FU
61089	SH189359.07FU	SH189359.07FU
114484	SH189359.07FU	SH189359.07FU
120357	SH189359.07FU	SH189359.07FU
170436	SH189359.07FU	SH189359.07FU
170438	SH189359.07FU	SH189359.07FU
