occurrenceID	eventID	taxonID	scientificName	organismQuantity	organismQuantityType	kingdom	phylum	class	order	family	genus	species
6176	420616	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6177	347	SH184511.07FU	SH184511.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6178	426	SH184511.07FU	SH184511.07FU	4	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6179	425	SH184511.07FU	SH184511.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6180	424	SH184511.07FU	SH184511.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6181	423	SH184511.07FU	SH184511.07FU	5	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6182	903227	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6183	88249	SH184511.07FU	SH184511.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6184	88251	SH184511.07FU	SH184511.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6185	88252	SH184511.07FU	SH184511.07FU	3	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6186	88253	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6187	88254	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6188	88256	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6189	88257	SH184511.07FU	SH184511.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6190	88259	SH184511.07FU	SH184511.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6191	88260	SH184511.07FU	SH184511.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6192	88262	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6193	88284	SH184511.07FU	SH184511.07FU	3	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6194	88264	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6195	88268	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6196	88270	SH184511.07FU	SH184511.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6197	88248	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6198	88255	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6199	115283	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6200	943582	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6201	123596	SH184511.07FU	SH184511.07FU	26	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6202	88296	SH184511.07FU	SH184511.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6203	88304	SH184511.07FU	SH184511.07FU	4	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6204	88314	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6205	88321	SH184511.07FU	SH184511.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6206	88325	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6207	88340	SH184511.07FU	SH184511.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6208	88342	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6209	88343	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6210	88313	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6211	422	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6212	111600	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6213	169030	SH184511.07FU	SH184511.07FU	9	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6214	169135	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6215	169745	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6216	169744	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6217	275298	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6218	275311	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6219	199754	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6220	1464190	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6221	1464263	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6222	1464388	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6223	1465216	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6224	1465220	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6225	1465221	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6226	1465366	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6227	1465368	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6228	1465497	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6229	1465500	SH184511.07FU	SH184511.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6230	401	SH184559.07FU	SH184559.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6231	395	SH184559.07FU	SH184559.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6232	80535	SH184559.07FU	SH184559.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6233	185914	SH184559.07FU	SH184559.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6234	2876	SH184512.07FU	SH184512.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6235	62074	SH184512.07FU	SH184512.07FU	5	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6236	80538	SH184512.07FU	SH184512.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6237	88256	SH184512.07FU	SH184512.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6238	88257	SH184512.07FU	SH184512.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6239	88283	SH184512.07FU	SH184512.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6240	88263	SH184512.07FU	SH184512.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6241	88266	SH184512.07FU	SH184512.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6242	88270	SH184512.07FU	SH184512.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6243	88248	SH184512.07FU	SH184512.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6244	123596	SH184512.07FU	SH184512.07FU	9	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6245	88296	SH184512.07FU	SH184512.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6246	88297	SH184512.07FU	SH184512.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6247	88298	SH184512.07FU	SH184512.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6248	88300	SH184512.07FU	SH184512.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6249	88302	SH184512.07FU	SH184512.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6250	88303	SH184512.07FU	SH184512.07FU	4	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6251	88305	SH184512.07FU	SH184512.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6252	88307	SH184512.07FU	SH184512.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6253	88318	SH184512.07FU	SH184512.07FU	4	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6254	88319	SH184512.07FU	SH184512.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6255	88320	SH184512.07FU	SH184512.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6256	88321	SH184512.07FU	SH184512.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6257	88323	SH184512.07FU	SH184512.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6258	88324	SH184512.07FU	SH184512.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6259	88325	SH184512.07FU	SH184512.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6260	88334	SH184512.07FU	SH184512.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6261	88335	SH184512.07FU	SH184512.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6262	158834	SH184512.07FU	SH184512.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6263	169030	SH184512.07FU	SH184512.07FU	5	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6264	169772	SH184512.07FU	SH184512.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6265	1398780	SH184512.07FU	SH184512.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sublilacina	
6266	5898	SH184532.07FU	SH184532.07FU	4	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6267	170741	SH184532.07FU	SH184532.07FU	3	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6268	185914	SH184532.07FU	SH184532.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6269	6440	SH184553.07FU	SH184553.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6270	60718	SH184553.07FU	SH184553.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6271	99453	SH184553.07FU	SH184553.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6272	156934	SH184553.07FU	SH184553.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6273	362	SH184585.07FU	SH184585.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora corticioides	
6274	395	SH184585.07FU	SH184585.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora corticioides	
6275	156589	SH184585.07FU	SH184585.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora corticioides	
6276	460	SH184537.07FU	SH184537.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6277	464	SH184537.07FU	SH184537.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6278	24127	SH184537.07FU	SH184537.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6279	61933	SH184537.07FU	SH184537.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6280	170741	SH184537.07FU	SH184537.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6281	3534	SH184557.07FU	SH184557.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6282	7176	SH184557.07FU	SH184557.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6283	10308	SH184557.07FU	SH184557.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6284	156548	SH184557.07FU	SH184557.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6285	40271	SH184562.07FU	SH184562.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
6286	40262	SH184562.07FU	SH184562.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
6287	109238	SH184562.07FU	SH184562.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
6288	897290	SH184562.07FU	SH184562.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
6289	1401909	SH184562.07FU	SH184562.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
6290	987892	SH184542.07FU	SH184542.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella botryoides	
6291	9689	SH184542.07FU	SH184542.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella botryoides	
6292	18628	SH184542.07FU	SH184542.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella botryoides	
6293	39901	SH184542.07FU	SH184542.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella botryoides	
6294	917001	SH184542.07FU	SH184542.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella botryoides	
6295	176326	SH184542.07FU	SH184542.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella botryoides	
6296	176871	SH184542.07FU	SH184542.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella botryoides	
6297	199312	SH184542.07FU	SH184542.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella botryoides	
6298	200682	SH184542.07FU	SH184542.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella botryoides	
6299	1398190	SH184542.07FU	SH184542.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella botryoides	
6300	1591336	SH184542.07FU	SH184542.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella botryoides	
6301	1956072	SH184542.07FU	SH184542.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella botryoides	
6302	6292	SH184531.07FU	SH184531.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
6303	7960	SH184531.07FU	SH184531.07FU	5	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
6304	8423	SH184531.07FU	SH184531.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
6305	170772	SH184531.07FU	SH184531.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
6306	196809	SH184531.07FU	SH184531.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
6307	1464613	SH184531.07FU	SH184531.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
6308	1465665	SH184531.07FU	SH184531.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
6309	5898	SH184592.07FU	SH184592.07FU	3	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6310	412	SH184534.07FU	SH184534.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6311	21401	SH184534.07FU	SH184534.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6312	21611	SH184534.07FU	SH184534.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6313	99441	SH184534.07FU	SH184534.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6314	61449	SH184534.07FU	SH184534.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6315	185784	SH184534.07FU	SH184534.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6316	200682	SH184534.07FU	SH184534.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6317	1399148	SH184534.07FU	SH184534.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6318	1399149	SH184534.07FU	SH184534.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6319	1399440	SH184534.07FU	SH184534.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6320	1477222	SH184534.07FU	SH184534.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6321	167648	SH184672.07FU	SH184672.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6322	1474	SH184667.07FU	SH184667.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6323	177049	SH184686.07FU	SH184686.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
6324	40267	SH184697.07FU	SH184697.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6325	61	SH184637.07FU	SH184637.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6326	156741	SH184637.07FU	SH184637.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6327	2477	SH184652.07FU	SH184652.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora		
6328	1475	SH184652.07FU	SH184652.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora		
6329	236148	SH184652.07FU	SH184652.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora		
6330	110128	SH184616.07FU	SH184616.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6331	170741	SH184616.07FU	SH184616.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6332	1591711	SH184616.07FU	SH184616.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6333	24390	SH184624.07FU	SH184624.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
6334	24299	SH184624.07FU	SH184624.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
6335	1464348	SH184624.07FU	SH184624.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
6336	1465119	SH184624.07FU	SH184624.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
6337	1590553	SH184624.07FU	SH184624.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
6338	1803621	SH184624.07FU	SH184624.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
6339	24245	SH184647.07FU	SH184647.07FU	2	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6340	21635	SH184702.07FU	SH184702.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6341	156079	SH184718.07FU	SH184718.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella		
6342	2796	SH184741.07FU	SH184741.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6343	156741	SH184806.07FU	SH184806.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			
6344	436	SH184845.07FU	SH184845.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentellopsis	Tomentellopsis echinospora	
6345	401	SH184845.07FU	SH184845.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentellopsis	Tomentellopsis echinospora	
6346	395	SH184845.07FU	SH184845.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentellopsis	Tomentellopsis echinospora	
6347	420	SH184845.07FU	SH184845.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentellopsis	Tomentellopsis echinospora	
6348	364	SH184845.07FU	SH184845.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentellopsis	Tomentellopsis echinospora	
6349	23291	SH184845.07FU	SH184845.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentellopsis	Tomentellopsis echinospora	
6350	903194	SH184845.07FU	SH184845.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentellopsis	Tomentellopsis echinospora	
6351	454493	SH184845.07FU	SH184845.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentellopsis	Tomentellopsis echinospora	
6352	61413	SH184845.07FU	SH184845.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentellopsis	Tomentellopsis echinospora	
6353	1520258	SH184845.07FU	SH184845.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentellopsis	Tomentellopsis echinospora	
6354	110166	SH184845.07FU	SH184845.07FU	3	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentellopsis	Tomentellopsis echinospora	
6355	456423	SH184845.07FU	SH184845.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentellopsis	Tomentellopsis echinospora	
6356	456431	SH184845.07FU	SH184845.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentellopsis	Tomentellopsis echinospora	
6357	284966	SH184845.07FU	SH184845.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentellopsis	Tomentellopsis echinospora	
6358	941510	SH184845.07FU	SH184845.07FU	1	sequences	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentellopsis	Tomentellopsis echinospora	
